sku_id,week1,week2,week3,week4,week5
SKTVDcX3,0,0,0,0,0
SKnleKdE,0,0,0,0,0
SKihNRjt,0,0,0,0,0
SK5zQgSa,0,0,0,0,0
SKElD2FC,0,0,0,0,0
SKPOuFBL,0,0,0,0,0
SK1O2a6r,0,0,0,0,0
SKBRdnMA,0,0,0,0,0
SKVmGMs7,0,0,0,0,0
SKmfUAD5,0,0,0,0,0
SKqh6f0M,0,0,0,0,0
SKRsCTvV,0,0,0,0,0
SK7ZEbQn,0,0,0,0,0
SKLNB0F1,0,0,0,0,0
SKE45Y3w,0,0,0,0,0
SKCltOQe,0,0,0,0,0
SKcWYUZd,0,0,0,0,0
SKdY6F3L,0,0,0,0,0
SKXoek1V,0,0,0,0,0
SKxLYpzo,0,0,0,0,0
SKPOZqgj,0,0,0,0,0
SKR2TV9D,0,0,0,0,0
SKG0zpbC,0,0,0,0,0
SKjYUxbX,0,0,0,0,0
SKdMw2Bl,0,0,0,0,0
SKV0iCj1,0,0,0,0,0
SKsS9xqf,0,0,0,0,0
SK94WnaN,0,0,0,0,0
SKekGZha,0,0,0,0,0
SKWhwXy6,0,0,0,0,0
SKlS5X8R,0,0,0,0,0
SKgieLvW,0,0,0,0,0
SKyUHvFA,0,0,0,0,0
SK7ymlVZ,0,0,0,0,0
SKk1AmV4,0,0,0,0,0
SKzQsGqI,0,0,0,0,0
SKni6aTM,0,0,0,0,0
SKLKu1i9,0,0,0,0,0
SKTp9W7q,0,0,0,0,0
SKjyFh3S,0,0,0,0,0
SKLvulCV,0,0,0,0,0
SKmes09H,0,0,0,0,0
SK0KEzcZ,0,0,0,0,0
SKpRzEre,0,0,0,0,0
SKiBVyla,0,0,0,0,0
SK2A9vC5,0,0,0,0,0
SKXL8bIH,0,0,0,0,0
SKXuUpaq,0,0,0,0,0
SKlOctVy,0,0,0,0,0
SK6oM7Z0,0,0,0,0,0
SKYI1yuT,0,0,0,0,0
SK2vlD57,0,0,0,0,0
SKk52Scy,0,0,0,0,0
SKbNhYwc,0,0,0,0,0
SKN6FYnp,0,0,0,0,0
SKewRjOT,0,0,0,0,0
SKRMWvU1,0,0,0,0,0
SKJknFc9,0,0,0,0,0
SKPJUYv4,0,0,0,0,0
SK3IMhvS,0,0,0,0,0
SKJGiSxE,0,0,0,0,0
SK82ihN6,0,0,0,0,0
SKQoEJ8g,0,0,0,0,0
SKILGd7p,0,0,0,0,0
SKncJBgS,0,0,0,0,0
SKjAKlUn,0,0,0,0,0
SKr4loVP,0,0,0,0,0
SK4Gjzt7,0,0,0,0,0
SKGMCPXf,0,0,0,0,0
SKcxo5bf,0,0,0,0,0
SK8FqWR2,0,0,0,0,0
SK6QpTq2,0,0,0,0,0
SKHij6rs,0,0,0,0,0
SK8ifSoR,0,0,0,0,0
SKUDdAWm,0,0,0,0,0
SKoGarOP,0,0,0,0,0
SKFRuvi3,0,0,0,0,0
SKrthuAP,0,0,0,0,0
SKqbncFG,0,0,0,0,0
SK15WtzM,0,0,0,0,0
SKLBfhDt,0,0,0,0,0
SK9uTaJB,0,0,0,0,0
SKscXtSQ,0,0,0,0,0
SKmM7VoQ,0,0,0,0,0
SKfnaZQI,0,0,0,0,0
SKdT9rZA,0,0,0,0,0
SKkju6dM,0,0,0,0,0
SKhjYsKu,0,0,0,0,0
SKXG6jz0,0,0,0,0,0
SKWoJF58,0,0,0,0,0
SKx0GZbX,0,0,0,0,0
SKC2aDzN,0,0,0,0,0
SKxYntLz,0,0,0,0,0
SK1jJzdY,0,0,0,0,0
SK7Kn8E2,0,0,0,0,0
SKy51x6S,0,0,0,0,0
SK1PTItg,0,0,0,0,0
SK7bR5yO,0,0,0,0,0
SKZdn3S7,0,0,0,0,0
SKZhEmaJ,0,0,0,0,0
SKjc4UJA,0,0,0,0,0
SKSU8k3i,0,0,0,0,0
SK3MY9JK,0,0,0,0,0
SK32RgaC,0,0,0,0,0
SKtBXiKI,0,0,0,0,0
SK4lok9h,0,0,0,0,0
SKGcpL8i,0,0,0,0,0
SKQNKpH2,0,0,0,0,0
SKTWe8cL,0,0,0,0,0
SKpyIzSX,0,0,0,0,0
SKfMhOqI,0,0,0,0,0
SK4Wx0RU,0,0,0,0,0
SKx3dhAX,0,0,0,0,0
SKRa9KYh,0,0,0,0,0
SKiyDdBO,0,0,0,0,0
SK0BAdmU,0,0,0,0,0
SKtvlS2w,0,0,0,0,0
SKdTJwRG,0,0,0,0,0
SKSuxb0J,0,0,0,0,0
SKMGsb59,0,0,0,0,0
SKwdQa2V,0,0,0,0,0
SKkEgC9d,0,0,0,0,0
SKywGsd2,0,0,0,0,0
SKTimqY5,0,0,0,0,0
SK2y9Y1x,0,0,0,0,0
SK0ARS3L,0,0,0,0,0
SKrVvEk4,0,0,0,0,0
SKVygL4c,0,0,0,0,0
SKsIhFqe,0,0,0,0,0
SKP2Wcw0,0,0,0,0,0
SKExSiog,0,0,0,0,0
SKiJae3u,0,0,0,0,0
SKw8uLW6,0,0,0,0,0
SK2yFYO9,0,0,0,0,0
SKHaKVS4,0,0,0,0,0
SKbScw3i,0,0,0,0,0
SKGC29B0,0,0,0,0,0
SKjPakRY,0,0,0,0,0
SKlpuJca,0,0,0,0,0
SKyrkvTJ,0,0,0,0,0
SKd8zBOI,0,0,0,0,0
SKvLGIhi,0,0,0,0,0
SKKW01Fp,0,0,0,0,0
SKowlV1m,0,0,0,0,0
SKG4w7zJ,0,0,0,0,0
SK8fNH75,0,0,0,0,0
SKXYLxiu,0,0,0,0,0
SKoeujCR,0,0,0,0,0
SKWig23x,0,0,0,0,0
SK9vMJW4,0,0,0,0,0
SKHqlK5T,0,0,0,0,0
SKyd2TAP,0,0,0,0,0
SK1Rzej3,0,0,0,0,0
SKRMcgTz,0,0,0,0,0
SKxGcCBZ,0,0,0,0,0
SKiJyDjS,0,0,0,0,0
SKzchBOP,0,0,0,0,0
SKk6ZDpL,0,0,0,0,0
SKRgcodz,0,0,0,0,0
SKjdKq9z,0,0,0,0,0
SKwgcH91,0,0,0,0,0
SKV568JP,0,0,0,0,0
SKAJuHCW,0,0,0,0,0
SK6xI7Ev,0,0,0,0,0
SKL8nVU6,0,0,0,0,0
SKzEaVj0,0,0,0,0,0
SKGgrZfP,0,0,0,0,0
SKHIKU9J,0,0,0,0,0
SKQLtY02,0,0,0,0,0
SKgtTl9b,0,0,0,0,0
SKN60DPS,0,0,0,0,0
SKOv8wiI,0,0,0,0,0
SK9zAaDc,0,0,0,0,0
SKJLbM2R,0,0,0,0,0
SKpsXjBT,0,0,0,0,0
SKqP0sEr,0,0,0,0,0
SKPul1F8,0,0,0,0,0
SKh3eYEF,0,0,0,0,0
SKQmy8Nn,0,0,0,0,0
SKzWZ68x,0,0,0,0,0
SKBPRUah,0,0,0,0,0
SKHzmLW1,0,0,0,0,0
SKXAD0Yb,0,0,0,0,0
SK8dKXjH,0,0,0,0,0
SKd6wBfI,0,0,0,0,0
SKTytWsi,0,0,0,0,0
SKQWgbDF,0,0,0,0,0
SKmLWO1Q,0,0,0,0,0
SKZBMyAm,0,0,0,0,0
SKm3x6Et,0,0,0,0,0
SKOzWx0L,0,0,0,0,0
SKdYIhQt,0,0,0,0,0
SKYhCSwT,0,0,0,0,0
SKfHNwxq,0,0,0,0,0
SKmEMVnp,0,0,0,0,0
SKPwNXjd,0,0,0,0,0
SKuc58OL,0,0,0,0,0
SKrhWngJ,0,0,0,0,0
SK5jJwVX,0,0,0,0,0
SKPsq8f9,0,0,0,0,0
SK2Gd10g,0,0,0,0,0
SKrWJe13,0,0,0,0,0
SKCIwWZP,0,0,0,0,0
SK16e95I,0,0,0,0,0
SKd2LvrC,0,0,0,0,0
SKd6IGTl,0,0,0,0,0
SKxQAtzj,0,0,0,0,0
SKVZJcb2,0,0,0,0,0
SKupiKgH,0,0,0,0,0
SKEkr4Np,0,0,0,0,0
SKbOX0s5,0,0,0,0,0
SKyCKxW3,0,0,0,0,0
SKfOFs0h,0,0,0,0,0
SKegCrHE,0,0,0,0,0
SKyloDXL,0,0,0,0,0
SKj1EOwC,0,0,0,0,0
SKtMkBx7,0,0,0,0,0
SKStMG6m,0,0,0,0,0
SK4h2rNn,0,0,0,0,0
SKt9rWOg,0,0,0,0,0
SKAn82ps,0,0,0,0,0
SKjA1duB,0,0,0,0,0
SKaom63v,0,0,0,0,0
SKqSKfUE,0,0,0,0,0
SK26O9py,0,0,0,0,0
SKV2xhOz,0,0,0,0,0
SKUaQROx,0,0,0,0,0
SKApT0a1,0,0,0,0,0
SKasokYW,0,0,0,0,0
SKGwl1qu,0,0,0,0,0
SKfScnoi,0,0,0,0,0
SKNeqnf1,0,0,0,0,0
SKASQTNM,0,0,0,0,0
SKAlu4qS,0,0,0,0,0
SKPQsdCi,0,0,0,0,0
SK3zHilD,0,0,0,0,0
SKhb51LQ,0,0,0,0,0
SK8XaDRO,0,0,0,0,0
SKfiztaX,0,0,0,0,0
SKljoby8,0,0,0,0,0
SKeEGwuS,0,0,0,0,0
SKPQ8Oln,0,0,0,0,0
SKkj2Pu4,0,0,0,0,0
SKichmE6,0,0,0,0,0
SKJKGqTI,0,0,0,0,0
SKlA6onr,0,0,0,0,0
SKEadtHX,0,0,0,0,0
SKeb6fM2,0,0,0,0,0
SKV0fcFH,0,0,0,0,0
SK5wyOpm,0,0,0,0,0
SKRKnMrX,0,0,0,0,0
SKoBN740,0,0,0,0,0
SKoAm6hI,0,0,0,0,0
SKarEKfF,0,0,0,0,0
SKdJp8zr,0,0,0,0,0
SKaVFZlQ,0,0,0,0,0
SKky6Fnu,0,0,0,0,0
SKtEs41Y,0,0,0,0,0
SKUm53jG,0,0,0,0,0
SKUar5oI,0,0,0,0,0
SKkCAsZV,0,0,0,0,0
SKkHB39c,0,0,0,0,0
SKQD3cJy,0,0,0,0,0
SKBLsJEd,0,0,0,0,0
SKJVZMzC,0,0,0,0,0
SKFe54GL,0,0,0,0,0
SKTYFEzP,0,0,0,0,0
SK8eEQBA,0,0,0,0,0
SKPB3iSR,0,0,0,0,0
SKyWGk2D,0,0,0,0,0
SKjxmHfR,0,0,0,0,0
SKabJ7Ko,0,0,0,0,0
SKVs5hBK,0,0,0,0,0
SKO1TwrU,0,0,0,0,0
SKzGKajh,0,0,0,0,0
SKQKMRPD,0,0,0,0,0
SKFmXPH3,0,0,0,0,0
SKuLszbF,0,0,0,0,0
SKsMJ1mE,0,0,0,0,0
SKwqzbOR,0,0,0,0,0
SKca1u8R,0,0,0,0,0
SKBb5JIY,0,0,0,0,0
SK0AknWy,0,0,0,0,0
SK1gcmUt,0,0,0,0,0
SK1dCpOx,0,0,0,0,0
SKVApz3P,0,0,0,0,0
SKnViJtg,0,0,0,0,0
SK1IApEN,0,0,0,0,0
SKWoD0X6,0,0,0,0,0
SKw0B5bZ,0,0,0,0,0
SKQ6BNJt,0,0,0,0,0
SK82EnVQ,0,0,0,0,0
SKAjOenq,0,0,0,0,0
SKHGKQaU,0,0,0,0,0
SKqopJGy,0,0,0,0,0
SKKt2Bhx,0,0,0,0,0
SK0Z9r3f,0,0,0,0,0
SKQKZIYO,0,0,0,0,0
SKdq0oJY,0,0,0,0,0
SKMukxdo,0,0,0,0,0
SKbcgFlr,0,0,0,0,0
SKfjvxbz,0,0,0,0,0
SKkRwhlZ,0,0,0,0,0
SKVwbfKI,0,0,0,0,0
SK7k9j3U,0,0,0,0,0
SKDhQO3K,0,0,0,0,0
SKnzYiDb,0,0,0,0,0
SKhzpRTk,0,0,0,0,0
SKlgTCwQ,0,0,0,0,0
SKEhVrAK,0,0,0,0,0
SKRbNU6j,0,0,0,0,0
SKJ6Egjd,0,0,0,0,0
SKOnSG4Z,0,0,0,0,0
SKS1BVap,0,0,0,0,0
SKA5WIh7,0,0,0,0,0
SKzmyYVt,0,0,0,0,0
SKkj0dT3,0,0,0,0,0
SKSUz7rb,0,0,0,0,0
SK9zoqUd,0,0,0,0,0
SKIwMT9N,0,0,0,0,0
SKDanC7l,0,0,0,0,0
SKQRDgTA,0,0,0,0,0
SKrxJ5wC,0,0,0,0,0
SKA13Jzk,0,0,0,0,0
SKK4Qoxc,0,0,0,0,0
SKECK7By,0,0,0,0,0
SKwYW8kn,0,0,0,0,0
SKhDdx8S,0,0,0,0,0
SKzrUnZD,0,0,0,0,0
SKbJLqjR,0,0,0,0,0
SKIUQL3i,0,0,0,0,0
SKUlMKA5,0,0,0,0,0
SK8qeEQd,0,0,0,0,0
SK6znlcY,0,0,0,0,0
SKGUWFAm,0,0,0,0,0
SKKswkq6,0,0,0,0,0
SKFTbgfJ,0,0,0,0,0
SKNc8TJl,0,0,0,0,0
SK3i8RdT,0,0,0,0,0
SKM2yhc1,0,0,0,0,0
SKvwxcik,0,0,0,0,0
SKtwJYIj,0,0,0,0,0
SK6QTEgf,0,0,0,0,0
SKbL0kvc,0,0,0,0,0
SKa42m6w,0,0,0,0,0
SKs2WFwQ,0,0,0,0,0
SKeVNlWH,0,0,0,0,0
SKWsJ2dT,0,0,0,0,0
SK54VYCs,0,0,0,0,0
SKtcLwlG,0,0,0,0,0
SKJOXeDU,0,0,0,0,0
SKgMzmDF,0,0,0,0,0
SKoKyFzY,0,0,0,0,0
SKga3c09,0,0,0,0,0
SKG3bHJ8,0,0,0,0,0
SKulXeBs,0,0,0,0,0
SKSvn0hU,0,0,0,0,0
SKV1MdOh,0,0,0,0,0
SKj2BD3v,0,0,0,0,0
SKAHFXsB,0,0,0,0,0
SKZcQ9Ti,0,0,0,0,0
SKapIv5y,0,0,0,0,0
SK0Ry3Bv,0,0,0,0,0
SKEHucA3,0,0,0,0,0
SKLkuQ3f,0,0,0,0,0
SKjAJnd7,0,0,0,0,0
SKO7ic4n,0,0,0,0,0
SKax3keT,0,0,0,0,0
SKfJ9yQx,0,0,0,0,0
SKRpJ4Ek,0,0,0,0,0
SKYsoEwX,0,0,0,0,0
SKt5o6iI,0,0,0,0,0
SKXVAIP7,0,0,0,0,0
SKRbamFX,0,0,0,0,0
SKz4LHqe,0,0,0,0,0
SKqlkGDV,0,0,0,0,0
SKwmHtQ8,0,0,0,0,0
SKaJl8Tx,0,0,0,0,0
SKhSuqgF,0,0,0,0,0
SKMbw7qs,0,0,0,0,0
SKgvDWHU,0,0,0,0,0
SK2PqWr6,0,0,0,0,0
SKVHtK4l,0,0,0,0,0
SKuebLSP,0,0,0,0,0
SKJt0PvU,0,0,0,0,0
SK1NxSqj,0,0,0,0,0
SKRwbo12,0,0,0,0,0
SKrPvR1q,0,0,0,0,0
SKeG5mEy,0,0,0,0,0
SKtwisl9,0,0,0,0,0
SKAtDjkG,0,0,0,0,0
SKgBaPqO,0,0,0,0,0
SKXEb92U,0,0,0,0,0
SKMK2L3Y,0,0,0,0,0
SKH6FM5d,0,0,0,0,0
SKPY8Ltz,0,0,0,0,0
SKtAC1HM,0,0,0,0,0
SKqzSHjo,0,0,0,0,0
SKV98HRp,0,0,0,0,0
SK75XH9n,0,0,0,0,0
SKiAbtRG,0,0,0,0,0
SKPoYDOd,0,0,0,0,0
SKxhwYba,0,0,0,0,0
SKa7MW3Z,0,0,0,0,0
SKqP9sXw,0,0,0,0,0
SKKCL3jg,0,0,0,0,0
SKTsDiOU,0,0,0,0,0
SKY4BluU,0,0,0,0,0
SKOLZqls,0,0,0,0,0
SKWnlmXi,0,0,0,0,0
SKnR5tJa,0,0,0,0,0
SKXUVj73,0,0,0,0,0
SKXP5atf,0,0,0,0,0
SKYJwCfL,0,0,0,0,0
SKdKJTNf,0,0,0,0,0
SKgreyU4,0,0,0,0,0
SKzrTXto,0,0,0,0,0
SK6ElGUw,0,0,0,0,0
SKNKZc67,0,0,0,0,0
SKRLrXip,0,0,0,0,0
SKUvgQGS,0,0,0,0,0
SKNjHSeW,0,0,0,0,0
SKSWxk0R,0,0,0,0,0
SK194NRc,0,0,0,0,0
SK48T2jC,0,0,0,0,0
SKWGQ1pF,0,0,0,0,0
SK3WIGFA,0,0,0,0,0
SKPeDrhQ,0,0,0,0,0
SKHozmfe,0,0,0,0,0
SK6M8pa4,0,0,0,0,0
SK4gxqHk,0,0,0,0,0
SK0RYxH4,0,0,0,0,0
SK8fZQNv,0,0,0,0,0
SKgPwnGW,0,0,0,0,0
SKQwN6aU,0,0,0,0,0
SKMWHKXv,0,0,0,0,0
SKiBgp8N,0,0,0,0,0
SKqcRVgD,0,0,0,0,0
SKh1pbBw,0,0,0,0,0
SKMz38e0,0,0,0,0,0
SKOMT01e,0,0,0,0,0
SK2sd1Dm,0,0,0,0,0
SKoZGezp,0,0,0,0,0
SKSMmUXL,0,0,0,0,0
SKYTgMZu,0,0,0,0,0
SK3ErOXV,0,0,0,0,0
SKbdRj2V,0,0,0,0,0
SKhIv4ST,0,0,0,0,0
SKlMEUor,0,0,0,0,0
SKWcxUFX,0,0,0,0,0
SKCqvGeY,0,0,0,0,0
SKn0U6mZ,0,0,0,0,0
SK13vi7z,0,0,0,0,0
SKDEuY86,0,0,0,0,0
SKFcB1ZC,0,0,0,0,0
SKpuN129,0,0,0,0,0
SKjNO7ql,0,0,0,0,0
SKtSmhLo,0,0,0,0,0
SKxqdjNS,0,0,0,0,0
SK1crqzx,0,0,0,0,0
SKWmztdw,0,0,0,0,0
SKxKFbj1,0,0,0,0,0
SKR70g1S,0,0,0,0,0
SKOWDqbv,0,0,0,0,0
SK765bGQ,0,0,0,0,0
SK6CFLdz,0,0,0,0,0
SKI1hNmL,0,0,0,0,0
SKcbtMGS,0,0,0,0,0
SKqb8i0z,0,0,0,0,0
SK9kSUHz,0,0,0,0,0
SK7iODm6,0,0,0,0,0
SKu2MOXw,0,0,0,0,0
SKUEcDvx,0,0,0,0,0
SKAvs3Xa,0,0,0,0,0
SKoUy4OH,0,0,0,0,0
SKKt5JBI,0,0,0,0,0
SK9WaplL,0,0,0,0,0
SKZG3Ekj,0,0,0,0,0
SKok0dUp,0,0,0,0,0
SKfoUzVQ,0,0,0,0,0
SKXQfeVK,0,0,0,0,0
SKHLI7Rb,0,0,0,0,0
SKoz0IyE,0,0,0,0,0
SK2ARUyo,0,0,0,0,0
SKFtRzBo,0,0,0,0,0
SKH42DQA,0,0,0,0,0
SKnjK0JQ,0,0,0,0,0
SKwnoMpQ,0,0,0,0,0
SKXKSB3C,0,0,0,0,0
SKFYImzs,0,0,0,0,0
SKJR10OE,0,0,0,0,0
SKP6tyT7,0,0,0,0,0
SKFpszHo,0,0,0,0,0
SKLh0NBj,0,0,0,0,0
SKwIjeo8,0,0,0,0,0
SK8mXSyt,0,0,0,0,0
SKbA2c6W,0,0,0,0,0
SKsiyV8D,0,0,0,0,0
SKO0LhAD,0,0,0,0,0
SKERz562,0,0,0,0,0
SKCtFDBb,0,0,0,0,0
SKNKX9Lt,0,0,0,0,0
SK8UR7OF,0,0,0,0,0
SKRqT0xy,0,0,0,0,0
SK9VgxdE,0,0,0,0,0
SKYMfg7K,0,0,0,0,0
SK2rdHjI,0,0,0,0,0
SKuaTDO1,0,0,0,0,0
SKGzBdQc,0,0,0,0,0
SK2PVIEO,0,0,0,0,0
SKOWd8hR,0,0,0,0,0
SKsdqKOC,0,0,0,0,0
SKDt0wog,0,0,0,0,0
SKXqE7lU,0,0,0,0,0
SK7rtBHA,0,0,0,0,0
SK74pIHt,0,0,0,0,0
SKjqSn0K,0,0,0,0,0
SKGsvxQY,0,0,0,0,0
SKfoxSNW,0,0,0,0,0
SKH3m54C,0,0,0,0,0
SK8MPtN2,0,0,0,0,0
SKfXiwD2,0,0,0,0,0
SKpj3ELO,0,0,0,0,0
SKmIkbi7,0,0,0,0,0
SKCIKSux,0,0,0,0,0
SKbUJTV6,0,0,0,0,0
SKUyPYhq,0,0,0,0,0
SKbFj75R,0,0,0,0,0
SKH5ls8q,0,0,0,0,0
SKBaeb4i,0,0,0,0,0
SKisEn0f,0,0,0,0,0
SKwnV0rk,0,0,0,0,0
SKnP7oeX,0,0,0,0,0
SKK3CAzF,0,0,0,0,0
SKjF3CMg,0,0,0,0,0
SKfMh9EZ,0,0,0,0,0
SKJuYVO3,0,0,0,0,0
SKIpAoL2,0,0,0,0,0
SKpa8j16,0,0,0,0,0
SKF873lj,0,0,0,0,0
SK3xCS2Y,0,0,0,0,0
SKuvh0r7,0,0,0,0,0
SK3C0KdB,0,0,0,0,0
SKtaoZkV,0,0,0,0,0
SKAeo8kc,0,0,0,0,0
SKq6ivIo,0,0,0,0,0
SKvuIaks,0,0,0,0,0
SKOorE6X,0,0,0,0,0
SKgon6yW,0,0,0,0,0
SKqw6CAc,0,0,0,0,0
SKdG2toL,0,0,0,0,0
SKGsHh4E,0,0,0,0,0
SKTbdasy,0,0,0,0,0
SK72PhGM,0,0,0,0,0
SK4B2S1k,0,0,0,0,0
SKKP4SIN,0,0,0,0,0
SK3eDw5a,0,0,0,0,0
SKMHZCnB,0,0,0,0,0
SKWlRLQq,0,0,0,0,0
SK4oACTH,0,0,0,0,0
SKxZaMm7,0,0,0,0,0
SKoYesrG,0,0,0,0,0
SKq3F0eZ,0,0,0,0,0
SKFwocJ0,0,0,0,0,0
SKZ3a1p4,0,0,0,0,0
SKfvByiE,0,0,0,0,0
SK4Mfre0,0,0,0,0,0
SKo0wbiR,0,0,0,0,0
SK6TktdN,0,0,0,0,0
SKk4X6bx,0,0,0,0,0
SK5IUXDd,0,0,0,0,0
SKK2HQXE,0,0,0,0,0
SK5NeoYt,0,0,0,0,0
SKazkjst,0,0,0,0,0
SKjw1csL,0,0,0,0,0
SKvsAZHj,0,0,0,0,0
SKMJ4tkG,0,0,0,0,0
SK1EvUzd,0,0,0,0,0
SKBf89jp,0,0,0,0,0
SK61gEyN,0,0,0,0,0
SKCZrQtF,0,0,0,0,0
SKNDsy6k,0,0,0,0,0
SKTrEwLW,0,0,0,0,0
SKAH0s4X,0,0,0,0,0
SKpzvf2G,0,0,0,0,0
SKGcv75Q,0,0,0,0,0
SKbgl4Eo,0,0,0,0,0
SKAoOK4v,0,0,0,0,0
SKVNcRAJ,0,0,0,0,0
SKZdcpuK,0,0,0,0,0
SKwNshaB,0,0,0,0,0
SKpWnFJm,0,0,0,0,0
SKmQ2zB0,0,0,0,0,0
SK7IgQBS,0,0,0,0,0
SKxl5Trv,0,0,0,0,0
SKjyWCLU,0,0,0,0,0
SKgezrfP,0,0,0,0,0
SKhNLRnA,0,0,0,0,0
SKn3HyCM,0,0,0,0,0
SKFEjQXu,0,0,0,0,0
SKmfZFMR,0,0,0,0,0
SKyXe91a,0,0,0,0,0
SKpAzJOP,0,0,0,0,0
SKGTrDRI,0,0,0,0,0
SK8m5y9z,0,0,0,0,0
SKrs6DGW,0,0,0,0,0
SKKPS9Xf,0,0,0,0,0
SKQcAz1k,0,0,0,0,0
SKSEGACZ,0,0,0,0,0
SKZ4L9aj,0,0,0,0,0
SKnQhZmx,0,0,0,0,0
SKKgzEoI,0,0,0,0,0
SKOtcMRZ,0,0,0,0,0
SK9yFvYa,0,0,0,0,0
SKQhTJ7l,0,0,0,0,0
SKR8dOrc,0,0,0,0,0
SKE3STkK,0,0,0,0,0
SKS3lXxp,0,0,0,0,0
SKRb0juE,0,0,0,0,0
SKulgfI2,0,0,0,0,0
SKhErRVu,0,0,0,0,0
SK8CWOLl,0,0,0,0,0
SKdc1GeP,0,0,0,0,0
SKfveV0H,0,0,0,0,0
SKc793oh,0,0,0,0,0
SKRrhm9U,0,0,0,0,0
SK2F0SJK,0,0,0,0,0
SKyE4pi5,0,0,0,0,0
SKFIqhMV,0,0,0,0,0
SKtjOy5d,0,0,0,0,0
SKFBsENg,0,0,0,0,0
SKf5Y4uO,0,0,0,0,0
SKhSGI8A,0,0,0,0,0
SKUrtP81,0,0,0,0,0
SKeYfdNu,0,0,0,0,0
SKN7Qybe,0,0,0,0,0
SKiy1CsG,0,0,0,0,0
SKRt0BFE,0,0,0,0,0
SKKFmQ3e,0,0,0,0,0
SKmLge86,0,0,0,0,0
SK97f2mo,0,0,0,0,0
SKTpPkhg,0,0,0,0,0
SK6RErYX,0,0,0,0,0
SKE3o74e,0,0,0,0,0
SKiLPXkN,0,0,0,0,0
SKDNxlFL,0,0,0,0,0
SK5ut9Sm,0,0,0,0,0
SKdWqnR6,0,0,0,0,0
SKHPk12F,0,0,0,0,0
SKhmaDkE,0,0,0,0,0
SKHaE4G5,0,0,0,0,0
SKmo7rkl,0,0,0,0,0
SKcti08I,0,0,0,0,0
SKtixaYg,0,0,0,0,0
SKqs9LKH,0,0,0,0,0
SKzyCPK3,0,0,0,0,0
SKmpRN9u,0,0,0,0,0
SKbTZ0J4,0,0,0,0,0
SKQPEXHk,0,0,0,0,0
SKDtJ570,0,0,0,0,0
SKvYIOdb,0,0,0,0,0
SKvDyJ7e,0,0,0,0,0
SKYlLgFX,0,0,0,0,0
SKPADc6v,0,0,0,0,0
SK8sVYEK,0,0,0,0,0
SKIqkRE2,0,0,0,0,0
SKSb8WcT,0,0,0,0,0
SKujwy0U,0,0,0,0,0
SKqNf5k9,0,0,0,0,0
SKTeodGH,0,0,0,0,0
SK9u34TD,0,0,0,0,0
SKDv7ldp,0,0,0,0,0
SKXiDYla,0,0,0,0,0
SKOEPiIb,0,0,0,0,0
SKmpJrAd,0,0,0,0,0
SKC5rf47,0,0,0,0,0
SKOEClYS,0,0,0,0,0
SKcaxDvY,0,0,0,0,0
SKAZclHD,0,0,0,0,0
SKJgIiMK,0,0,0,0,0
SK9Dtmiw,0,0,0,0,0
SKN2FacZ,0,0,0,0,0
SKSB2C4Z,0,0,0,0,0
SKiL9Dlx,0,0,0,0,0
SKRthV9A,0,0,0,0,0
SKnowiQp,0,0,0,0,0
SKUEedXy,0,0,0,0,0
SKBMrz4x,0,0,0,0,0
SKoyfm3k,0,0,0,0,0
SK6DgbMi,0,0,0,0,0
SKCkbGuV,0,0,0,0,0
SK9afkAN,0,0,0,0,0
SKYAstBK,0,0,0,0,0
SKnuTtR7,0,0,0,0,0
SKJsvOMp,0,0,0,0,0
SKrEnG5T,0,0,0,0,0
SKWlyoJ2,0,0,0,0,0
SKi16t5v,0,0,0,0,0
SKmAkRBz,0,0,0,0,0
SKaKeXmI,0,0,0,0,0
SKuNoTVE,0,0,0,0,0
SKLMz71j,0,0,0,0,0
SK40mMyA,0,0,0,0,0
SKPgHFZx,0,0,0,0,0
SKANcZgk,0,0,0,0,0
SKZngtST,0,0,0,0,0
SKVAK9tN,0,0,0,0,0
SKQrH06I,0,0,0,0,0
SKYsJUmi,0,0,0,0,0
SKnlZo53,0,0,0,0,0
SKWV9Laj,0,0,0,0,0
SKTGdC6l,0,0,0,0,0
SKZWe6A0,0,0,0,0,0
SKdTvxuX,0,0,0,0,0
SKEdHBJ4,0,0,0,0,0
SKw4qraM,0,0,0,0,0
SKDAU5I6,0,0,0,0,0
SKgH6Smy,0,0,0,0,0
SKiVBHur,0,0,0,0,0
SKeSfX3w,0,0,0,0,0
SKjenNUA,0,0,0,0,0
SKEfVC6U,0,0,0,0,0
SKBbr63M,0,0,0,0,0
SKwu7P0I,0,0,0,0,0
SKo2YGB3,0,0,0,0,0
SKdmX4zl,0,0,0,0,0
SK0dv3Mz,0,0,0,0,0
SKLnSzm3,0,0,0,0,0
SK16uNE0,0,0,0,0,0
SKGm2y5t,0,0,0,0,0
SKOlizHM,0,0,0,0,0
SK0nAKac,0,0,0,0,0
SKghFbZW,0,0,0,0,0
SKjS531D,0,0,0,0,0
SKT7pW9N,0,0,0,0,0
SKrmMJnA,0,0,0,0,0
SK9N1vuL,0,0,0,0,0
SKPvYHZ2,0,0,0,0,0
SKRucCy1,0,0,0,0,0
SKzBP592,0,0,0,0,0
SKXA70vk,0,0,0,0,0
SKkp79wR,0,0,0,0,0
SKyVrZNY,0,0,0,0,0
SKLPC3pI,0,0,0,0,0
